,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
0,0.0,100.0,0.0,0.0,76.50407702424968,PROTAC 1
1,0.100418410041841,99.65736250412502,2.060672579395896,2.5715251995279615,76.50407702424968,PROTAC 1
2,0.200836820083682,99.05558622171907,2.048207971292672,2.555968984891903,76.50407702424968,PROTAC 1
3,0.301255230125523,98.457454179772,2.0358191064353317,2.540507314907388,76.50407702424968,PROTAC 1
4,0.401673640167364,97.86294429406892,2.0235055194707545,2.5251396125429224,76.50407702424968,PROTAC 1
5,0.502092050209205,97.27203437553965,2.011266746199643,2.509865298125959,76.50407702424968,PROTAC 1
6,0.602510460251046,96.68470261168794,1.9991023303041904,2.494683801826292,76.50407702424968,PROTAC 1
7,0.702928870292887,96.1009271425213,1.9870118145344178,2.479594552654138,76.50407702424968,PROTAC 1
8,0.803347280334728,95.52068632818,1.9749947462690636,2.4645969854015854,76.50407702424968,PROTAC 1
9,0.9037656903765691,94.94395869103462,1.9630506763113866,2.449690539139354,76.50407702424968,PROTAC 1
10,1.00418410041841,94.37072274892908,1.9511791554236022,2.434874652890827,76.50407702424968,PROTAC 1
11,1.104602510460251,93.800957384047,1.939379741990261,2.4201487751978643,76.50407702424968,PROTAC 1
12,1.205020920502092,93.23464133771773,1.927651991521061,2.4055123510175704,76.50407702424968,PROTAC 1
13,1.3054393305439331,92.67175369060766,1.9159954666268815,2.3909648341748717,76.50407702424968,PROTAC 1
14,1.405857740585774,92.11227355542248,1.9044097306345522,2.3765056793920776,76.50407702424968,PROTAC 1
15,1.506276150627615,91.55618015946624,1.8928943493014951,2.362134344429139,76.50407702424968,PROTAC 1
16,1.606694560669456,91.00345298087042,1.8814488936448368,2.347850293615008,76.50407702424968,PROTAC 1
17,1.707112970711297,90.45407142173447,1.8700729331509403,2.3336529893714477,76.50407702424968,PROTAC 1
18,1.8075313807531381,89.90801523365927,1.8587660446140315,2.319541903245704,76.50407702424968,PROTAC 1
19,1.907949790794979,89.3652641031988,1.8475278035246179,2.305516505161154,76.50407702424968,PROTAC 1
20,2.00836820083682,88.82579794862573,1.8363577902330495,2.291576271110837,76.50407702424968,PROTAC 1
21,2.1087866108786613,88.28959681143613,1.82525558769518,2.2777206803434544,76.50407702424968,PROTAC 1
