,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,0.910771321644199,0.05956974065091795,0.18748197247205445,98.84760680874317,ACBI1,10.0,58.5470034751461
0,6.0,0.1,0.0,0.7913439966803391,0.053419848510335155,0.1761945588467902,99.03856891561857,ACBI1,10.0,68.93921444858775
0,6.0,0.1,0.0,0.6994998257887377,0.04860215214234727,0.16714128771353212,99.13566911629826,ACBI1,10.0,81.17606378959961
0,6.0,0.1,0.0,0.6279500099461783,0.04479176104778643,0.1598272647348511,99.21002854809066,ACBI1,10.0,95.58497852172911
0,6.0,0.1,0.0,0.5715633388604285,0.041751530930471674,0.1538797808423195,99.2962591372298,ACBI1,10.0,112.55150462432259
0,6.0,0.1,0.0,0.5266701642110394,0.03930647825467308,0.1490153891561837,99.34400024805235,ACBI1,10.0,132.52962326417386
0,6.0,0.1,0.0,0.4906055052249332,0.03732605790870932,0.14501640514970807,99.34488565857262,ACBI1,10.0,156.0538981790582
0,6.0,0.1,0.0,0.4614052087447274,0.03571180640787736,0.14171403872318733,99.31527005795073,ACBI1,10.0,183.75377924629683
0,6.0,0.1,0.0,0.4376011668651115,0.03438865877230346,0.13897620070290195,99.34504439504646,ACBI1,10.0,216.3704449635334
0,6.0,0.1,0.0,0.41808141549728806,0.03329879419114955,0.13669861735977332,99.38311547216698,ACBI1,10.0,254.77663450375516
0,6.0,0.1,0.0,0.4019932579821997,0.032397234003448544,0.1347982993038268,99.41062448243969,ACBI1,10.0,300.0
0,6.0,0.1,0.0,99.99999999919565,0.005893446578785731,0.005896555292237016,2.850963909395432e-09,ACBI1,100.0,0.1
0,6.0,0.1,0.0,99.99999999766547,0.006938822283009474,0.006943132189276414,3.893230182683283e-09,ACBI1,100.0,0.11775020130253673
0,6.0,0.1,0.0,99.99999999592056,0.008169475025521492,0.008175450171749895,6.146587683275584e-08,ACBI1,100.0,0.13865109906787929
0,6.0,0.1,0.0,99.99999999267557,0.009618184023651681,0.009626467672741407,1.4557366423417761e-08,ACBI1,100.0,0.16326194826060753
0,6.0,0.1,0.0,99.99999997911593,0.0113235052596645,0.011334989068383358,2.5713153828377244e-08,ACBI1,100.0,0.19224127272730873
0,6.0,0.1,0.0,99.99999996622584,0.013330780829873214,0.013346700707742588,5.0434401099863635e-08,ACBI1,100.0,0.22636448562296468
0,6.0,0.1,0.0,99.99999994252157,0.015693321273401596,0.015715390198554988,9.653837729217685e-08,ACBI1,100.0,0.26654463749849283
0,6.0,0.1,0.0,99.99999989830307,0.018473789230667167,0.018504381247922832,1.8681095559358596e-07,ACBI1,100.0,0.3138568472155922
0,6.0,0.1,0.0,99.99999971245671,0.021745816858353074,0.02178822194566433,3.7633609561993353e-07,ACBI1,100.0,0.369567069398155
0,6.0,0.1,0.0,99.99999953611407,0.02559589410414132,0.025654671142086208,7.001959012598036e-07,ACBI1,100.0,0.4351659681642131
0,6.0,0.1,0.0,99.99999921310565,0.030125569353174366,0.03020703485915814,1.277600958360381e-06,ACBI1,100.0,0.5124088035134939
0,6.0,0.1,0.0,99.99999861133159,0.0354540096873008,0.035566914372575927,2.592064840545305e-06,ACBI1,100.0,0.6033623976290593
0,6.0,0.1,0.0,99.99999612409704,0.041720971830745406,0.04187743689446899,4.7990492246796634e-06,ACBI1,100.0,0.7104604377920294
0,6.0,0.1,0.0,99.99999373647424,0.04909024376179025,0.049307056218012575,9.191956240606203e-06,ACBI1,100.0,0.8365685956749984
0,6.0,0.1,0.0,99.9999893645432,0.057753609918163244,0.058054013906352835,1.7074642100212145e-05,ACBI1,100.0,0.9850612054411155
0,6.0,0.1,0.0,99.99998122708654,0.0679354124331755,0.06835158530640129,3.203509401084048e-05,ACBI1,100.0,1.1599115523601087
0,6.0,0.1,0.0,99.99994956017714,0.07989775066851706,0.08047422366508825,6.663780722782064e-05,ACBI1,100.0,1.3657981878354069
0,6.0,0.1,0.0,99.99991769696234,0.09394645390881252,0.09474483521627902,0.00012218171866473782,ACBI1,100.0,1.6082301155625904
0,6.0,0.1,0.0,99.99985926138353,0.11043769670198361,0.1115431868316585,0.0002288581738674189,ACBI1,100.0,1.8936941984829694
0,6.0,0.1,0.0,99.9997505228264,0.12978550246305456,0.13131587508049622,0.0004181688885163126,ACBI1,100.0,2.229828730768157
0,6.0,0.1,0.0,99.99954635312743,0.15246996228588716,0.1545879297266006,0.0007263705166904444,ACBI1,100.0,2.6256278191813047
0,6.0,0.1,0.0,99.99916101840323,0.17904615097480253,0.181976368544575,0.0013247188971665658,ACBI1,100.0,3.091682042541392
0,6.0,0.1,0.0,99.99843189606598,0.2101535490048518,0.21420596247980805,0.0029899134691313556,ACBI1,100.0,3.64046182872687
0,6.0,0.1,0.0,99.99705115941056,0.2465256194493152,0.2521274621669163,0.005191048041242041,ACBI1,100.0,4.2866511316679
0,6.0,0.1,0.0,99.9944376475194,0.2889989057942257,0.29673844788999976,0.01033949962997438,ACBI1,100.0,5.047540336676421
0,6.0,0.1,0.0,99.9894976697165,0.3385205278452806,0.3492067161952397,0.01616008722737927,ACBI1,100.0,5.943488907263226
0,6.0,0.1,0.0,99.98018099661803,0.39615207867606356,0.41089551809106517,0.028628371165695388,ACBI1,100.0,6.99847015269639
0,6.0,0.1,0.0,99.9626623726658,0.4630663095787545,0.48338861629970803,0.05525791650307088,ACBI1,100.0,8.240712692897953
0,6.0,0.1,0.0,99.92984568960196,0.5405299306654686,0.5685102017832007,0.09809483951334075,ACBI1,100.0,9.703455784651036
0,6.0,0.1,0.0,99.86866007378634,0.6298599969183132,0.6683285137341943,0.1786177618951057,ACBI1,100.0,11.42583871972924
0,6.0,0.1,0.0,99.75524154066164,0.732330172153456,0.785119212731899,0.3011112966261331,ACBI1,100.0,13.453948092984373
0,6.0,0.1,0.0,99.54651132475682,0.8489822813381752,0.9212389116439078,0.5547677513924043,ACBI1,100.0,15.842050962627892
0,6.0,0.1,0.0,99.16585561245253,0.9802612790027877,1.0788099874068027,1.0257749430532814,ACBI1,100.0,18.654046898944813
0,6.0,0.1,0.0,98.47976701197679,1.125330791853343,1.259029297127069,1.8720784761380505,ACBI1,100.0,21.96517777457714
0,6.0,0.1,0.0,97.26225272961503,1.2808439287588018,1.460773281562933,3.3773929902349953,ACBI1,100.0,25.864041046024628
0,6.0,0.1,0.0,95.14702689431512,1.438886320901893,1.6780083492839077,5.5977167638089576,ACBI1,100.0,30.45496039666474
0,6.0,0.1,0.0,91.57986411504582,1.5839553582182635,1.8955145348790785,9.801307568731854,ACBI1,100.0,35.86077717368055
0,6.0,0.1,0.0,85.81518307934284,1.6896637235636593,2.083198476611412,19.16955785959408,ACBI1,100.0,42.22613731066302
0,6.0,0.1,0.0,77.05784597368931,1.7181453372141073,2.192097011805401,28.03965822241903,ACBI1,100.0,49.721361685591305
0,6.0,0.1,0.0,64.89409092563263,1.6289070334748204,2.161066031398727,37.480962587062415,ACBI1,100.0,58.5470034751461
0,6.0,0.1,0.0,50.02018382507438,1.4043348686861439,1.947425835648943,51.11080160225043,ACBI1,100.0,68.93921444858775
0,6.0,0.1,0.0,34.73635481209681,1.0832286889087805,1.5785491588126737,65.52146207517012,ACBI1,100.0,81.17606378959961
0,6.0,0.1,0.0,22.117272882154097,0.7605175232920183,1.1708789529128125,76.53283148807274,ACBI1,100.0,95.58497852172911
0,6.0,0.1,0.0,13.832310958327055,0.5205509898785268,0.8509763522565837,85.35237985478469,ACBI1,100.0,112.55150462432259
0,6.0,0.1,0.0,9.119807655678486,0.3727902114915542,0.6499992494768799,89.26163742135807,ACBI1,100.0,132.52962326417386
0,6.0,0.1,0.0,6.359003154373739,0.2802456400738787,0.523058661329064,92.52425955031534,ACBI1,100.0,156.0538981790582
0,6.0,0.1,0.0,4.578174571054217,0.21598021004263723,0.43255079579243444,94.44515243321841,ACBI1,100.0,183.75377924629683
0,6.0,0.1,0.0,3.378610428211121,0.1694946287215091,0.3646104915862296,95.92770949049397,ACBI1,100.0,216.3704449635334
0,6.0,0.1,0.0,2.557051499746476,0.1355980267160214,0.31317002990577747,96.80207583687536,ACBI1,100.0,254.77663450375516
0,6.0,0.1,0.0,1.9854545601633344,0.11070464852002974,0.27399539257557914,97.52109785060327,ACBI1,100.0,300.0
